"History" "Psychology" "Politics" "Mathematics" "Physics" "Internet" "PC" "Economy" "Biology" "Chemistry" "rPoetry" "Geography" "Languages" "Medicine" "Law" "Cars" "Art" "Religion" "Outdoor" "Dancing" "Instruments" "wPoetry" "sLeisure" "sCompetitive" "Gardening" "Celebrities" "Shopping" "SciTec" "Theatre" "Social" "sAdrenaline" "Pets" "Age" "Gender"
"556" 4 5 3 3 3 4 3 5 4 1 4 5 5 5 1 2 2 2 3 3 1 1 4 5 2 5 5 3 2 5 5 4 21 "female"
"557" 2 2 2 2 2 5 3 1 2 2 1 1 2 1 1 3 1 1 3 1 2 1 3 2 1 1 2 2 1 5 2 3 17 "male"
"558" 3 1 2 4 5 4 3 1 5 5 5 3 1 5 1 2 4 1 5 2 3 1 4 4 4 2 5 5 5 5 1 5 22 "male"
"559" 4 4 4 2 2 4 2 3 2 2 5 4 5 2 2 2 4 3 5 5 3 1 3 5 2 2 2 3 5 5 4 5 18 "female"
"560" 5 2 5 3 4 5 4 2 4 2 4 5 2 2 3 5 4 3 5 2 2 2 5 5 5 4 4 5 3 5 3 5 23 "male"
"561" 2 2 2 1 1 4 4 3 1 1 1 1 3 1 1 2 1 1 2 1 1 1 3 5 1 2 2 3 1 5 1 1 22 "male"
"562" 5 4 1 1 1 5 3 1 5 1 5 3 3 1 1 3 1 3 5 3 1 1 4 1 3 3 5 1 1 5 4 5 21 "female"
"563" 2 2 1 2 1 4 3 2 4 4 5 1 3 5 2 2 2 2 5 5 4 1 4 4 1 1 3 2 5 5 3 2 23 "female"
"564" 3 4 2 1 1 4 3 3 3 4 3 4 5 2 3 2 2 1 4 5 4 3 3 2 1 4 4 3 4 5 4 5 17 "female"
"565" 3 3 1 4 4 5 5 1 2 1 1 2 2 2 1 4 4 1 4 3 1 1 3 5 1 2 3 1 1 4 4 5 20 "male"
"566" 3 2 4 4 2 5 5 1 1 1 3 3 3 1 1 3 1 1 2 1 1 1 2 1 1 1 1 5 1 4 1 1 21 "male"
"567" 3 2 3 1 1 4 1 2 1 1 5 4 5 4 4 2 1 4 5 3 1 1 4 1 1 2 3 5 3 5 2 5 22 "female"
"568" 4 2 4 3 2 4 2 4 3 2 1 5 2 3 3 5 2 3 4 2 1 1 5 4 2 3 3 4 2 3 2 4 24 "male"
"569" 1 2 1 3 1 3 2 3 3 3 4 3 5 3 1 1 3 1 3 1 3 1 3 3 1 1 3 2 3 4 2 1 19 "female"
"570" 5 5 5 5 5 4 5 4 5 5 5 5 5 5 3 3 5 3 5 5 4 4 5 5 3 2 5 4 4 5 5 5 18 "female"
"571" 1 5 1 1 1 5 2 3 1 1 1 1 4 3 1 1 3 1 5 1 1 2 4 1 2 1 5 4 4 5 3 3 24 "female"
"572" 1 3 3 5 3 5 5 4 1 1 1 1 3 1 4 4 2 1 5 4 4 1 5 5 1 1 2 4 1 5 5 4 22 "male"
"573" 2 2 4 3 3 5 2 5 2 2 2 1 4 2 3 1 3 1 5 3 5 3 5 1 2 1 2 1 2 5 1 2 20 "male"
"574" 5 4 2 2 1 3 2 2 2 1 4 4 5 3 2 1 4 2 5 2 1 4 3 2 1 4 3 2 3 5 3 1 20 "female"
"575" 4 4 1 2 2 4 2 3 2 1 4 3 3 3 2 3 3 1 3 2 1 4 4 2 2 3 4 2 3 4 2 4 19 "female"
"576" 3 2 1 4 2 4 3 4 2 1 3 1 4 3 1 3 2 4 4 2 1 1 3 1 1 2 4 3 4 5 2 5 21 "female"
"577" 4 3 2 3 3 3 3 1 2 2 4 4 2 2 1 1 4 3 4 3 3 3 4 4 4 1 2 3 4 5 4 1 25 "male"
"578" 3 2 2 1 1 5 2 3 4 2 4 5 4 5 1 3 2 3 5 5 1 2 4 4 4 3 4 4 3 4 2 2 28 "female"
"579" 4 4 4 1 1 5 4 1 2 1 3 3 4 1 2 2 5 1 5 2 2 1 4 3 2 1 3 4 5 5 5 5 20 "female"
"580" 3 4 3 1 1 3 3 1 1 1 4 3 5 1 1 1 5 1 5 1 3 4 5 3 1 1 1 3 4 5 5 5 20 "female"
"581" 5 4 4 2 2 5 4 2 2 1 2 2 3 2 2 2 3 5 5 2 3 1 5 3 4 1 1 3 3 5 4 4 23 "male"
"582" 4 4 2 2 2 4 3 2 4 2 2 4 4 2 2 4 4 2 4 2 2 2 4 4 2 2 4 3 2 4 3 3 21 "male"
"583" 3 4 3 2 2 3 3 3 2 2 4 3 4 2 3 3 2 2 4 4 1 1 2 3 2 2 3 3 2 4 3 4 23 "female"
"584" 3 4 3 3 3 4 4 3 3 3 2 3 4 3 3 4 4 2 5 5 4 1 2 4 2 4 4 3 4 5 2 5 22 "female"
"585" 3 2 3 1 1 4 2 2 2 2 3 1 4 3 3 3 4 1 4 2 1 1 4 4 1 3 4 3 5 4 1 5 28 "female"
"586" 3 5 2 1 1 5 3 1 2 2 5 2 4 2 2 1 3 1 3 1 1 2 4 2 3 4 3 2 3 4 1 5 22 "female"
"587" 1 2 4 3 3 4 5 5 2 2 3 3 3 1 3 3 1 1 4 1 1 1 5 5 1 1 2 4 3 5 4 3 18 "male"
"588" 3 3 2 2 2 5 3 2 2 2 5 2 1 2 2 2 3 2 4 5 2 3 3 1 3 4 5 2 5 5 2 2 25 "female"
"589" 3 1 1 1 1 5 1 1 1 1 1 3 4 1 5 2 3 1 4 1 1 1 5 5 2 4 3 3 5 5 2 3 20 "female"
"590" 5 3 1 2 2 5 5 1 3 2 4 4 4 3 2 2 5 2 5 2 1 1 5 4 2 1 1 5 5 5 5 5 23 "female"
"591" 3 4 2 1 1 5 4 1 2 1 5 5 5 3 1 1 5 4 5 2 4 3 1 5 3 2 3 3 3 5 2 5 21 "female"
"592" 4 4 1 3 2 5 3 3 5 4 5 5 4 5 3 4 2 1 5 5 1 1 3 5 1 2 3 4 3 5 5 5 25 "female"
"593" 3 4 1 2 4 5 4 3 5 3 5 5 5 5 3 4 4 3 5 3 1 1 1 5 4 1 3 5 5 5 3 3 28 "female"
"594" 3 3 2 4 2 4 4 2 2 1 3 4 3 2 2 4 2 4 4 1 1 1 4 1 1 2 3 4 3 4 3 5 19 "male"
"595" 4 4 1 1 1 4 4 2 5 3 5 5 3 5 4 3 1 4 5 3 3 1 3 3 5 3 3 3 3 5 1 5 30 "female"
"596" 2 1 1 3 1 5 5 3 4 1 2 3 3 3 2 3 3 4 5 4 3 2 5 4 5 4 5 1 2 4 1 3 28 "female"
"597" 3 3 3 2 1 4 3 2 3 2 4 3 4 5 4 3 4 2 3 4 5 4 3 3 2 4 4 4 3 4 3 5 19 "female"
"598" 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 21 "male"
"599" 3 2 3 1 3 5 5 3 1 2 3 4 5 1 2 5 4 1 4 3 3 2 5 5 1 2 4 5 4 5 5 2 19 "male"
"600" 3 5 1 3 1 5 5 1 5 3 5 3 3 3 1 1 3 3 3 2 1 3 3 3 1 3 5 1 3 3 1 1 18 "female"
"601" 5 3 3 3 1 4 3 5 2 5 3 4 5 2 4 5 4 2 2 3 2 1 3 3 1 3 4 2 2 4 2 5 18 "male"
"602" 4 4 3 3 2 4 4 4 3 2 5 5 5 3 2 5 3 1 4 3 3 2 5 5 2 2 2 4 4 4 2 2 18 "male"
"603" 3 2 1 1 1 4 3 1 1 1 4 3 5 1 1 5 2 1 3 4 1 1 1 4 1 2 4 2 2 5 4 3 17 "female"
"604" 5 5 5 3 3 5 4 3 3 1 5 5 4 4 2 2 4 4 4 2 5 5 5 4 1 2 3 4 3 5 2 3 21 "male"
"605" 5 5 5 5 3 5 5 3 2 2 2 4 5 1 3 4 3 5 4 3 5 1 4 5 1 2 2 5 2 5 3 1 21 "male"
"606" 4 5 2 2 2 4 2 3 2 1 4 1 4 2 3 2 4 1 4 4 1 1 3 4 1 3 3 2 5 5 3 5 23 "female"
"607" 3 3 2 2 1 3 2 3 2 1 1 4 5 3 3 1 1 3 5 5 2 3 2 3 1 1 2 2 4 5 1 3 18 "female"
"608" 2 1 2 4 1 4 3 5 2 1 5 4 5 1 3 2 2 2 3 1 1 4 4 1 2 3 3 1 2 3 1 1 20 "female"
"609" 3 5 3 1 2 5 3 2 4 3 2 2 5 3 2 1 2 2 5 5 1 2 2 5 3 5 5 1 3 5 4 2 19 "female"
"610" 2 3 2 1 1 4 2 1 2 1 1 5 4 3 1 2 2 2 3 5 2 1 4 5 5 4 4 2 3 5 2 1 20 "female"
"611" 3 3 1 1 1 5 2 2 1 1 5 1 2 1 1 5 1 3 3 1 1 1 2 1 4 2 2 1 1 4 1 5 26 "female"
"612" 5 5 3 3 3 5 3 1 4 3 3 4 3 5 1 2 2 2 5 3 1 2 1 5 2 1 2 3 3 3 5 5 21 "female"
"613" 5 5 5 5 5 5 5 3 2 2 3 5 3 3 1 5 2 5 3 3 4 2 3 1 1 1 1 5 5 5 2 2 19 "male"
"614" 3 2 2 1 1 5 5 3 3 3 2 5 3 3 3 3 2 2 4 1 4 1 5 5 3 3 2 3 2 5 5 5 23 "male"
"615" 2 4 1 1 1 4 3 2 3 1 1 5 5 3 2 2 1 3 5 5 1 1 2 5 1 3 4 2 3 5 5 4 21 "female"
"616" 4 5 3 4 5 5 3 2 3 1 2 4 5 5 3 4 5 3 5 4 5 3 5 5 2 3 5 5 5 5 5 5 22 "female"
"617" 2 3 1 3 2 3 2 2 5 4 5 4 2 4 2 2 4 2 5 2 3 2 1 5 1 2 3 4 4 4 4 2 21 "female"
"618" 2 3 3 3 3 4 4 3 1 1 2 2 3 2 4 5 2 1 2 2 1 1 2 3 1 1 2 3 1 5 3 5 23 "male"
"619" 2 2 2 1 1 3 3 1 1 1 3 3 5 1 1 5 3 2 4 3 1 1 1 3 1 4 5 2 3 5 5 3 17 "female"
"620" 3 5 2 5 4 3 3 3 3 4 4 1 3 2 2 1 2 1 1 1 1 1 4 2 1 1 3 2 5 5 5 2 20 "female"
"621" 3 2 1 1 1 3 1 1 1 1 3 1 3 1 1 2 2 2 4 1 1 1 3 2 2 3 3 2 3 3 2 5 22 "female"
"622" 1 5 1 1 1 5 4 1 3 1 2 3 5 3 1 1 4 5 4 1 3 1 4 3 2 3 4 4 4 5 1 3 20 "female"
"623" 5 4 4 1 1 3 1 1 4 1 5 3 5 2 3 2 4 3 4 5 4 4 3 3 1 1 3 1 5 5 2 3 19 "female"
"624" 3 3 2 3 2 4 4 4 3 3 5 3 5 4 3 3 3 3 5 4 1 1 3 5 5 4 3 2 5 5 4 5 25 "female"
"625" 4 1 3 2 3 4 5 3 4 3 3 3 3 3 2 3 1 1 2 1 2 1 4 5 2 1 3 5 2 4 1 5 29 "male"
"626" 5 5 5 5 5 4 4 4 4 4 3 4 4 4 5 3 2 3 5 3 4 3 4 3 2 1 4 4 5 4 2 2 29 "male"
"627" 3 3 1 3 1 4 1 1 4 3 3 3 5 1 1 2 5 1 5 3 2 2 4 1 3 1 3 1 4 5 1 5 17 "female"
"628" 3 3 2 1 1 4 4 1 5 5 3 4 5 4 2 3 3 2 5 2 5 2 5 5 3 3 3 3 4 5 3 4 17 "female"
"629" 3 3 2 4 2 4 4 3 2 1 2 2 3 1 1 1 1 3 1 1 1 1 1 5 1 2 2 3 1 4 2 3 19 "male"
"630" 5 4 3 2 3 3 4 1 5 3 5 5 3 2 1 2 4 5 5 2 4 5 3 5 5 3 4 4 5 5 5 1 18 "female"
"631" 1 1 4 3 2 3 1 3 5 5 1 5 5 5 1 2 5 3 5 5 5 1 5 1 3 1 1 4 5 5 4 1 20 "female"
"632" 3 3 3 2 2 2 2 1 1 1 3 4 5 1 2 2 4 1 5 3 3 5 2 4 1 1 3 2 5 4 2 1 21 "female"
"633" 5 3 4 3 1 4 1 3 2 1 5 2 5 2 5 2 3 2 4 2 1 1 4 1 2 1 3 2 5 5 1 1 18 "female"
"634" 2 4 2 2 2 3 1 1 2 1 1 1 2 1 1 1 2 1 3 3 1 1 3 2 1 3 2 1 3 4 1 2 19 "female"
"635" 5 3 5 1 3 4 3 4 1 1 1 5 5 1 4 3 2 2 4 1 1 5 4 3 1 4 2 4 3 5 5 3 19 "male"
"636" 1 1 1 3 3 5 3 1 1 1 1 2 1 1 1 5 1 1 1 1 5 3 1 5 1 2 2 5 1 5 2 1 19 "male"
"637" 5 3 2 5 1 5 5 5 1 1 4 1 4 1 1 3 3 1 5 2 1 2 5 5 1 5 5 5 5 5 5 5 18 "female"
"638" 4 4 2 4 4 5 5 3 5 5 3 3 4 5 3 3 2 1 4 2 1 2 5 5 2 1 2 4 3 5 5 5 18 "male"
"639" 5 5 5 1 1 2 2 2 4 3 5 5 5 5 2 3 5 3 5 3 5 1 2 1 1 2 1 3 5 4 5 5 16 "female"
"640" 4 2 3 4 2 5 4 5 2 1 5 4 5 2 3 2 2 3 1 4 1 1 3 4 1 4 3 2 3 5 2 1 18 "female"
"641" 5 4 5 3 2 5 2 3 2 2 5 5 5 2 3 1 2 2 5 5 1 1 2 5 1 1 3 1 2 5 4 1 19 "female"
"642" 5 5 5 5 3 3 3 5 2 2 5 5 5 3 4 1 3 3 5 5 5 2 5 5 4 2 5 5 4 4 2 5 24 "female"
"643" 3 2 1 5 3 3 3 1 1 2 5 1 4 1 1 1 3 5 4 4 5 1 4 4 2 1 2 1 3 4 1 1 19 "female"
"644" 4 4 1 1 1 5 2 2 3 2 5 3 5 3 2 1 4 2 5 5 5 4 3 4 2 3 4 1 3 5 3 5 21 "female"
"645" 1 1 3 4 4 5 5 3 1 2 1 3 5 1 2 5 1 3 3 4 1 1 5 5 1 1 3 4 1 5 5 4 23 "male"
"646" 5 4 5 5 5 5 5 5 3 2 1 5 5 4 4 4 2 5 4 3 3 1 5 5 1 1 3 5 2 5 5 4 23 "male"
"647" 4 3 5 3 2 5 4 5 3 1 3 5 4 3 4 5 3 4 4 3 3 2 3 5 3 4 4 4 3 5 5 4 17 "male"
"648" 5 1 1 5 3 3 1 5 5 5 5 2 5 4 2 1 5 4 5 3 5 1 2 1 1 1 2 2 5 5 3 1 18 "female"
"649" 3 5 3 4 3 5 4 5 4 1 5 4 5 4 4 2 3 5 5 4 3 4 3 5 1 1 3 4 4 5 4 1 26 "male"
"650" 1 2 2 3 3 4 5 4 2 2 2 1 3 2 2 2 2 1 2 1 1 1 4 4 1 1 1 4 3 5 4 2 22 "male"
"651" 3 1 1 1 3 4 4 1 5 5 5 1 4 5 1 4 3 5 5 1 5 3 5 1 2 1 3 5 4 5 5 3 22 "male"
"652" 4 4 3 4 4 5 5 3 2 2 1 3 3 2 2 5 2 4 3 3 1 1 3 2 1 1 2 5 2 4 3 4 25 "male"
"653" 1 1 1 5 1 5 3 3 2 2 1 4 4 1 1 1 2 1 4 1 1 1 3 4 1 3 4 2 4 5 2 4 21 "female"
"654" 5 4 2 1 2 1 4 1 5 2 5 5 3 2 1 2 5 5 5 3 5 5 2 4 5 2 4 3 5 4 4 1 18 "female"
"655" 4 4 1 1 1 4 3 1 3 2 1 4 5 3 4 1 3 1 5 1 5 3 3 3 1 3 3 3 2 4 2 4 17 "male"
"656" 4 5 2 4 3 3 3 2 3 2 2 2 2 5 3 5 5 5 2 5 1 3 2 5 4 2 5 5 5 5 5 1 22 "female"
"657" 2 2 1 1 1 5 2 1 1 1 5 3 4 2 2 1 5 2 5 2 5 2 1 2 1 5 5 2 5 5 1 1 21 "female"
"658" 3 5 1 3 1 4 2 4 5 4 1 1 5 4 4 1 3 2 1 5 1 1 2 3 2 5 5 4 4 5 2 1 21 "female"
"659" 4 4 4 1 1 3 1 2 1 1 5 3 5 3 1 1 2 3 5 4 5 1 2 1 2 2 2 2 4 5 2 5 19 "female"
"660" 3 2 4 4 3 4 4 3 3 2 4 4 5 2 2 4 3 4 3 3 3 2 4 4 2 3 2 4 2 5 4 2 26 "male"
"661" 5 4 3 3 3 5 5 3 3 3 5 4 4 2 2 3 2 3 5 3 2 2 3 2 2 3 4 4 2 5 3 5 25 "male"
"662" 2 4 1 1 4 4 1 2 5 5 3 3 5 5 1 1 4 5 1 5 1 1 4 5 1 2 4 5 4 5 5 4 19 "female"
"663" 2 2 1 3 4 4 5 3 2 3 1 3 4 2 1 5 1 1 4 1 1 1 5 5 3 1 4 5 2 3 4 4 20 "male"
"664" 4 3 5 3 3 3 3 5 2 1 5 4 5 3 4 1 2 4 5 5 1 1 1 4 1 3 4 2 4 5 3 1 25 "female"
"665" 2 2 3 3 3 5 5 1 1 1 2 2 3 1 1 5 1 1 1 1 1 1 5 5 1 1 2 5 1 5 5 2 23 "male"
"666" 5 3 5 3 3 4 4 4 2 2 4 5 5 4 4 5 2 3 4 1 3 1 5 5 1 1 4 4 2 5 5 5 24 "male"
"667" 3 4 1 2 2 3 1 2 5 5 5 3 5 5 1 1 2 1 2 3 2 2 3 2 4 1 4 3 4 5 1 2 19 "female"
"668" 2 5 1 3 4 5 5 1 3 3 2 3 5 4 3 5 2 3 3 1 1 1 5 5 1 2 2 5 1 4 5 3 18 "male"
"669" 4 4 4 3 3 4 4 2 5 5 1 3 5 5 2 5 2 2 3 5 4 5 5 4 5 4 4 3 4 3 2 4 25 "female"
"670" 3 2 4 3 1 1 1 1 4 4 4 4 4 5 3 3 3 3 4 5 5 5 5 3 4 4 4 3 3 3 3 3 22 "male"
"671" 3 3 3 2 2 4 4 5 2 2 1 3 3 2 4 3 1 1 2 1 1 1 1 1 1 2 3 3 1 4 3 4 26 "male"
"672" 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 19 "female"
"673" 1 2 3 2 3 4 3 2 1 2 3 4 3 2 1 2 3 4 5 4 3 2 1 2 3 4 5 4 3 2 1 2 16 "female"
"674" 3 2 4 3 1 5 4 4 2 2 2 3 3 2 2 5 2 3 2 1 1 1 2 1 1 1 1 5 2 5 3 1 18 "male"
"675" 3 4 3 1 1 4 3 1 3 1 3 4 4 1 2 3 2 3 4 4 3 2 3 3 3 4 5 2 3 5 3 4 20 "female"
"676" 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 4 4 2 2 2 4 1 3 3 2 2 5 5 4 17 "female"
"677" 4 3 4 2 1 5 1 3 2 2 5 4 5 1 2 2 3 3 5 5 1 1 3 5 1 1 1 2 3 5 3 1 20 "female"
"678" 3 4 2 2 2 5 5 4 3 1 4 5 5 3 3 3 5 3 5 5 4 4 3 4 4 4 5 5 5 5 5 5 19 "female"
"679" 5 3 5 1 1 5 5 5 2 1 1 3 5 3 2 5 3 3 5 3 5 5 1 5 3 3 3 5 3 5 5 3 25 "male"
"680" 2 3 1 2 1 5 1 2 1 1 3 1 3 1 1 3 3 1 4 2 2 1 5 5 1 5 5 1 5 5 3 5 18 "female"
"681" 5 5 4 2 2 5 3 3 3 2 5 2 4 2 2 2 5 4 5 5 1 2 4 5 5 3 5 4 5 5 2 5 17 "female"
"682" 5 4 4 4 1 4 3 5 2 5 3 4 5 3 4 4 3 2 2 3 2 2 3 3 1 3 4 3 2 3 3 5 18 "male"
"683" 5 5 2 1 1 2 2 1 5 3 5 1 3 3 1 1 4 1 4 2 1 2 1 5 5 2 3 1 5 5 4 5 20 "female"
"684" 2 5 1 3 3 5 4 3 5 4 5 3 5 5 3 3 5 1 3 1 2 5 3 3 4 2 4 5 3 5 3 5 17 "female"
"685" 4 5 5 2 2 4 2 2 5 5 2 3 4 5 2 5 4 1 5 5 3 1 5 2 1 3 3 4 4 2 1 1 19 "male"
"686" 5 3 4 1 1 4 3 3 2 1 3 4 5 3 5 4 3 2 3 1 1 1 5 5 1 3 4 1 3 4 4 4 19 "male"
"687" 4 2 4 2 2 5 1 2 5 5 4 2 3 5 4 5 2 3 5 2 1 1 4 2 1 1 2 3 3 5 4 1 19 "male"
"688" 5 4 5 3 2 4 1 2 1 1 4 3 3 2 5 4 3 3 4 2 1 1 4 5 1 3 4 2 3 5 5 2 16 "male"
"689" 2 3 3 1 1 3 2 4 3 2 3 2 4 3 4 1 2 1 3 2 1 1 3 5 1 2 3 1 3 5 3 1 18 "female"
"690" 3 2 1 1 1 5 5 3 4 2 4 3 4 1 3 3 5 3 2 5 1 1 5 1 3 5 5 4 4 5 3 5 19 "male"
"691" 3 4 1 3 4 4 2 1 5 5 2 1 4 4 1 1 2 2 3 4 3 5 2 2 2 1 2 5 2 4 3 1 20 "female"
"692" 3 5 2 1 1 4 4 2 3 1 4 3 3 5 2 1 4 5 2 3 3 4 1 3 1 1 5 3 1 3 1 1 19 "female"
"693" 4 3 2 1 1 4 3 3 3 1 1 2 2 1 1 5 1 3 3 1 1 1 1 5 1 3 4 5 1 5 5 3 21 "male"
"694" 3 3 3 4 4 2 4 3 5 1 5 3 4 2 4 3 4 2 4 3 4 2 4 2 3 4 4 3 3 5 3 2 24 "male"
"695" 2 1 2 1 1 3 2 1 1 1 1 1 1 1 1 5 1 1 4 1 1 1 5 5 1 2 3 1 2 5 4 5 23 "male"
"696" 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 3 2 5 5 3 2 2 4 1 5 5 5 4 5 5 5 30 "female"
"697" 3 4 4 4 4 3 4 4 2 1 1 3 4 3 4 4 5 3 5 4 4 4 4 4 5 4 3 5 4 2 5 4 27 "male"
"698" 2 2 3 2 1 5 5 4 1 1 1 1 3 2 2 5 1 1 5 1 1 1 3 5 1 5 4 1 1 5 5 1 19 "male"
"699" 5 4 5 2 2 5 2 3 2 1 3 5 5 4 5 4 2 3 2 5 4 1 5 3 1 3 3 4 2 5 1 1 18 "female"
"700" 4 2 3 4 3 5 5 2 3 2 5 3 4 3 2 3 4 2 4 2 3 3 3 2 4 3 3 4 5 4 3 5 18 "male"
"701" 1 1 2 4 3 4 4 1 5 5 3 4 3 5 1 1 1 4 5 1 1 1 2 5 1 1 4 4 5 5 3 1 17 "male"
"702" 2 1 1 1 2 3 2 1 1 1 1 3 2 1 1 5 1 1 5 1 1 1 5 5 1 1 1 5 1 5 5 2 30 "female"
"703" 3 3 1 1 1 4 2 1 4 1 3 5 5 1 1 2 1 1 4 5 2 3 4 5 2 2 4 3 3 5 3 4 19 "female"
"704" 1 3 3 1 1 5 2 3 1 1 5 3 5 1 1 4 4 2 4 2 5 5 5 4 4 3 4 3 5 5 5 5 21 "female"
"705" 5 4 3 1 1 5 3 3 4 4 5 5 5 3 2 1 5 3 4 4 5 4 3 4 1 5 5 2 4 5 3 4 17 "female"
"706" 3 3 5 1 1 5 2 5 1 1 2 4 4 1 4 5 2 1 5 1 1 1 4 2 2 3 4 3 4 5 3 5 20 "male"
"707" 2 2 1 1 1 5 3 2 1 1 1 4 3 1 1 3 1 1 4 1 1 1 5 5 1 1 4 3 2 5 5 1 20 "male"
"708" 4 3 5 1 1 4 5 1 1 1 1 3 5 1 2 5 1 2 4 1 1 1 1 1 1 1 5 5 1 5 5 1 18 "male"
"709" 4 4 2 1 1 3 3 3 3 1 5 3 3 3 3 2 5 3 5 3 5 5 4 3 2 4 2 4 5 5 4 5 20 "male"
"710" 4 5 4 2 3 3 3 2 4 2 5 4 4 4 3 2 4 3 4 2 3 4 3 4 3 1 2 5 4 5 3 5 20 "male"
"711" 5 1 1 1 1 5 3 5 1 1 1 5 2 1 5 5 1 1 5 3 1 3 5 5 5 1 5 3 1 5 2 4 17 "female"
"712" 3 1 1 1 1 5 3 1 1 1 1 3 2 1 1 5 1 2 5 3 1 1 5 5 1 1 4 4 1 5 2 5 19 "male"
"713" 3 4 3 3 2 5 3 4 3 2 5 2 5 3 1 5 5 4 5 5 3 3 3 3 2 3 5 3 5 5 4 5 20 "female"
"714" 5 4 5 3 3 5 4 4 3 2 2 4 5 2 4 4 3 4 5 3 5 1 4 3 5 5 5 5 5 5 5 5 21 "male"
"715" 1 1 4 1 1 5 5 1 4 1 1 5 1 4 1 1 3 1 3 3 4 4 5 5 4 1 1 1 3 3 4 2 23 "male"
"716" 4 2 4 1 1 4 5 5 3 1 1 5 5 1 1 3 1 3 5 1 1 1 5 5 5 2 2 4 1 5 5 4 24 "male"
"717" 3 3 3 3 3 5 3 2 5 5 2 4 4 5 3 5 2 2 4 3 1 1 4 1 2 2 3 3 3 5 2 5 17 "female"
"718" 2 5 1 3 1 5 2 3 1 1 3 4 5 1 1 2 1 1 4 3 1 1 2 3 1 4 4 1 4 5 1 1 18 "female"
"719" 5 4 1 1 1 5 5 1 4 3 2 1 5 3 1 3 3 4 5 1 5 3 1 1 1 3 3 5 4 5 1 5 17 "male"
"720" 4 2 2 1 1 3 2 5 1 1 5 2 4 1 1 1 2 1 1 1 1 3 3 1 2 4 3 1 2 5 2 4 19 "female"
"721" 4 4 3 1 1 4 3 5 1 1 1 3 3 1 2 2 2 1 2 1 4 5 3 3 1 3 4 3 2 5 5 1 21 "male"
"722" 5 1 1 1 1 3 3 1 1 1 5 3 5 1 1 1 2 1 2 1 3 1 2 1 1 1 1 1 5 5 1 5 29 "female"
"723" 2 2 1 2 1 4 4 1 2 1 3 2 3 1 1 1 4 1 5 1 5 1 3 1 3 1 3 3 3 4 1 5 21 "female"
"724" 4 3 1 1 1 3 2 1 4 1 4 4 5 3 1 1 5 3 4 2 5 2 5 2 2 3 4 2 5 5 3 1 20 "female"
"725" 2 3 2 1 1 4 2 3 2 1 5 3 4 3 2 1 5 1 4 2 3 1 3 1 1 4 5 1 4 5 1 2 20 "female"
"726" 2 1 4 3 2 5 3 3 2 2 3 2 4 2 2 3 2 4 3 1 1 2 3 4 1 3 1 2 3 4 2 2 19 "male"
"727" 3 4 5 2 1 5 4 5 3 1 5 4 5 3 5 1 4 5 3 5 2 1 2 4 1 2 2 4 5 4 1 2 20 "female"
"728" 4 3 3 3 2 5 3 4 3 3 3 3 5 3 5 5 5 4 4 3 2 2 4 1 2 4 4 4 4 5 4 3 17 "female"
"729" 3 3 3 1 2 2 2 1 4 3 5 5 5 4 1 1 5 4 4 1 2 3 2 1 5 1 5 1 5 5 1 2 20 "female"
"730" 3 5 5 2 4 5 3 5 2 2 5 2 4 2 4 1 4 1 4 1 2 1 4 3 1 1 3 3 5 5 1 1 19 "male"
"731" 2 2 3 1 2 3 3 4 4 2 3 3 5 4 3 4 3 2 3 1 1 1 3 5 2 2 3 4 3 4 2 3 21 "male"
"732" 4 1 1 4 4 5 5 2 1 1 2 4 3 1 1 3 1 1 5 2 1 1 5 5 1 1 1 3 2 5 1 1 19 "male"
"733" 2 3 4 1 1 4 4 3 3 3 4 4 4 2 2 5 1 1 4 1 5 2 5 5 1 4 4 5 3 4 4 4 19 "male"
"734" 2 1 1 1 1 5 2 4 3 1 2 3 3 1 4 2 3 1 4 5 2 1 5 4 1 2 3 2 3 5 3 5 21 "female"
"735" 2 3 3 1 1 5 2 4 2 1 2 2 4 3 5 3 2 1 3 3 1 1 1 4 1 3 5 2 4 5 2 5 23 "female"
"736" 1 4 3 3 2 5 3 2 2 2 3 3 2 2 2 3 1 1 3 3 3 3 4 3 2 5 4 3 3 4 3 3 24 "female"
"737" 3 1 1 1 1 4 4 2 2 2 3 2 5 2 2 3 1 1 1 5 5 5 5 5 1 1 1 1 1 5 4 1 19 "male"
"738" 5 2 3 2 2 3 5 1 1 1 5 2 3 1 1 2 1 1 3 2 2 1 5 3 2 1 4 5 4 5 2 4 24 "female"
"739" 5 3 5 1 1 5 3 5 1 1 5 5 5 4 5 5 3 5 5 4 1 2 5 5 3 4 5 5 4 5 5 5 20 "female"
"740" 5 4 5 5 5 5 5 5 2 1 5 1 5 3 3 4 5 5 5 4 4 5 5 5 5 3 3 4 5 4 4 4 30 "male"
"741" 5 3 3 2 1 3 3 2 1 3 5 4 5 1 3 3 3 1 4 2 1 3 2 3 1 4 4 1 3 5 2 4 20 "female"
